ean;sku;name;wysokosc_opak_mm;glebokosc_opak_mm;szerokosc_opak_mm;waga_g;description
;1936537;LEGO LEGO DUPLO TOWN 3w1 10470 Nowoczesny dom rodzinny;375;129;550;;"Cechy Ilość elementów: 166 Liczba minifigurek do zabawy: 4 szt. Zalecany wiek: 2 lata+ Instrukcja: Tak Seria: DUPLO® Waga i rozmiary Głębokość produktu: 330 mm Szerokość produktu: 490 mm Wysokość produktu: 360 mm Dane opakowania Szerokość opakowania: 550 mm Waga wraz z opakowaniem: 2,48 kg Głębokość opakowania: 129 mm Wysokość opakowania: 375 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1936544;LEGO DUPLO TOWN 10471 Niebieski motocykl policyjny;140;60;189;181;"Cechy Ilość elementów: 11 Liczba minifigurek do zabawy: 1 szt. Seria: DUPLO® Zalecany wiek: 2 lata+ Instrukcja: Tak Waga i rozmiary Szerokość produktu: 40 mm Głębokość produktu: 90 mm Wysokość produktu: 50 mm Dane opakowania Głębokość opakowania: 60 mm Waga wraz z opakowaniem: 181 g Wysokość opakowania: 140 mm Szerokość opakowania: 189 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;1936545;LEGO DUPLO TOWN 10473 Wóz strażacki z wężem i strażakiem;259;94;280;608;"Cechy Liczba minifigurek do zabawy: 1 szt. Ilość elementów: 28 Zalecany wiek: 2 lata+ Seria: DUPLO® Instrukcja: Tak Waga i rozmiary Szerokość produktu: 80 mm Wysokość produktu: 160 mm Głębokość produktu: 260 mm Dane opakowania Szerokość opakowania: 280 mm Głębokość opakowania: 94 mm Waga wraz z opakowaniem: 608 g Wysokość opakowania: 259 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1936546;LEGO DUPLO MY FIRST 10474 Moje pierwsze kreatywne pojazdy;375;128;550;;"Cechy Instrukcja: Tak Ilość elementów: 84 Liczba minifigurek do zabawy: 2 szt. Seria: DUPLO® Zalecany wiek: 3 lata+ Waga i rozmiary Szerokość produktu: 220 mm Głębokość produktu: 70 mm Wysokość produktu: 110 mm Dane opakowania Szerokość opakowania: 550 mm Waga wraz z opakowaniem: 2,68 kg Głębokość opakowania: 128 mm Wysokość opakowania: 375 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1936547;LEGO DUPLO TOWN 3w1 10475 Pojazdy budowlane;259;94;280;664;"Cechy Instrukcja: Tak Ilość elementów: 22 Liczba minifigurek do zabawy: 2 szt. Seria: DUPLO® Zalecany wiek: 2 lata+ Waga i rozmiary Wysokość produktu: 110 mm Szerokość produktu: 220 mm Głębokość produktu: 70 mm Dane opakowania Waga wraz z opakowaniem: 664 g Wysokość opakowania: 259 mm Głębokość opakowania: 94 mm Szerokość opakowania: 280 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1936551;LEGO Friends 42677 Piekarnia z przysmakami dla psów;220;60;259;472;"Cechy Zalecany wiek: 6 lat+ Instrukcja: Tak Ilość elementów: 278 Liczba minifigurek do zabawy: 2 szt. Seria: Friends Waga i rozmiary Głębokość produktu: 120 mm Szerokość produktu: 190 mm Wysokość produktu: 120 mm Dane opakowania Głębokość opakowania: 60 mm Szerokość opakowania: 259 mm Waga wraz z opakowaniem: 472 g Wysokość opakowania: 220 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1936552;LEGO Friends 42685 Pokaz mody w Heartlake;260;60;280;608;"Cechy Instrukcja: Tak Zalecany wiek: 7 lat+ Seria: Friends Ilość elementów: 410 Liczba minifigurek do zabawy: 3 szt. Waga i rozmiary Wysokość produktu: 160 mm Szerokość produktu: 150 mm Głębokość produktu: 110 mm Dane opakowania Głębokość opakowania: 60 mm Wysokość opakowania: 260 mm Waga wraz z opakowaniem: 608 g Szerokość opakowania: 280 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1936555;LEGO Friends 42696 Klinika weterynaryjna;222;62;262;570;"Cechy Zalecany wiek: 4 lata+ Ilość elementów: 141 Instrukcja: Tak Seria: Friends Liczba minifigurek do zabawy: 2 szt. Waga i rozmiary Szerokość produktu: 200 mm Głębokość produktu: 70 mm Wysokość produktu: 90 mm Dane opakowania Waga wraz z opakowaniem: 570 g Wysokość opakowania: 222 mm Szerokość opakowania: 262 mm Głębokość opakowania: 62 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1936558;LEGO DISNEY CLASSIC 43286 Arystokoty: Urocza Marie;190;70;260;480;"Cechy Instrukcja: Tak Ilość elementów: 369 Seria: Disney Zalecany wiek: 7 lat+ Waga i rozmiary Głębokość produktu: 130 mm Szerokość produktu: 90 mm Wysokość produktu: 150 mm Dane opakowania Waga wraz z opakowaniem: 480 g Szerokość opakowania: 260 mm Wysokość opakowania: 190 mm Głębokość opakowania: 70 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1938805;LEGO NINJAGO 71858 Four Weapons Blacksmith;282;88;456;;"Cechy Zalecany wiek: 14 lat+ Instrukcja: Tak Liczba minifigurek do zabawy: 6 szt. Ilość elementów: 1259 Seria: NINJAGO® Waga i rozmiary Wysokość produktu: 180 mm Głębokość produktu: 160 mm Szerokość produktu: 230 mm Dane opakowania Wysokość opakowania: 282 mm Waga wraz z opakowaniem: 1,66 kg Szerokość opakowania: 456 mm Głębokość opakowania: 88 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1938808;LEGO Speed Champions 77254 Ferrari SF90 XX;141;61;262;350;"Cechy Ilość elementów: 339 Instrukcja: Tak Liczba minifigurek do zabawy: 1 szt. Zalecany wiek: 9 lat+ Seria: Speed Champions Waga i rozmiary Głębokość produktu: 170 mm Wysokość produktu: 40 mm Szerokość produktu: 130 mm Dane opakowania Waga wraz z opakowaniem: 350 g Szerokość opakowania: 262 mm Wysokość opakowania: 141 mm Głębokość opakowania: 61 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1938814;LEGO Marvel Super Heroes 76337 Mech Milesa Moralesa;110;;;;"Cechy Instrukcja: Tak Liczba minifigurek do zabawy: 2 szt. Seria: Marvel Ilość elementów: 135 Zalecany wiek: 6 lat+ Waga i rozmiary Wysokość produktu: 110 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1938815;LEGO Marvel Super Heroes 76343;262;62;222;500;"Cechy Ilość elementów: 413 Zalecany wiek: 9 lat+ Liczba minifigurek do zabawy: 2 szt. Instrukcja: Tak Seria: Marvel Waga i rozmiary Szerokość produktu: 130 mm Głębokość produktu: 110 mm Wysokość produktu: 190 mm Dane opakowania Wysokość opakowania: 262 mm Głębokość opakowania: 62 mm Szerokość opakowania: 222 mm Waga wraz z opakowaniem: 500 g Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1938818;LEGO Speed Champions 77257 McLaren W1;141;61;262;317;"Cechy Ilość elementów: 287 Zalecany wiek: 9 lat+ Liczba minifigurek do zabawy: 1 szt. Instrukcja: Tak Seria: Speed Champions Waga i rozmiary Szerokość produktu: 70 mm Wysokość produktu: 40 mm Głębokość produktu: 150 mm Dane opakowania Głębokość opakowania: 61 mm Waga wraz z opakowaniem: 317 g Szerokość opakowania: 262 mm Wysokość opakowania: 141 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej."
;1938824;LEGO DREAMZzz 71513 Nightmare scorpion digger;262;76;222;650;"Cechy Zalecany wiek: 7 lat+ Ilość elementów: 505 Liczba minifigurek do zabawy: 3 szt. Instrukcja: Tak Seria: LEGO® DREAMZzz™ Waga i rozmiary Szerokość produktu: 230 mm Głębokość produktu: 210 mm Wysokość produktu: 200 mm Dane opakowania Głębokość opakowania: 76 mm Wysokość opakowania: 262 mm Szerokość opakowania: 222 mm Waga wraz z opakowaniem: 650 g Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1938826;LEGO DREAMZzz 71515 Tiger shark tank;378;94;480;;"Cechy Liczba minifigurek do zabawy: 5 szt. Zalecany wiek: 9 lat+ Ilość elementów: 1548 Seria: LEGO® DREAMZzz™ Instrukcja: Tak Waga i rozmiary Szerokość produktu: 400 mm Wysokość produktu: 180 mm Głębokość produktu: 180 mm Dane opakowania Wysokość opakowania: 378 mm Waga wraz z opakowaniem: 2,28 kg Szerokość opakowania: 480 mm Głębokość opakowania: 94 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;1928957;LEGO TECHNIC 42208 Aston Martin Valkyrie;262;71;382;829;"Cechy Instrukcja: Tak Zalecany wiek: 9 lat+ Ilość elementów: 707 Seria: Technic Waga i rozmiary Szerokość produktu: 130 mm Głębokość produktu: 290 mm Wysokość produktu: 70 mm Dane opakowania Głębokość opakowania: 71 mm Wysokość opakowania: 262 mm Szerokość opakowania: 382 mm Waga wraz z opakowaniem: 829 g Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1928976;LEGO City 60469 Centralny dworzec kolejowy;350;90;375;;"Cechy Zalecany wiek: 7 lat+ Liczba minifigurek do zabawy: 6 szt. Ilość elementów: 752 Seria: City Instrukcja: Tak Waga i rozmiary Głębokość produktu: 300 mm Szerokość produktu: 440 mm Wysokość produktu: 330 mm Dane opakowania Szerokość opakowania: 375 mm Głębokość opakowania: 90 mm Wysokość opakowania: 350 mm Waga wraz z opakowaniem: 1,72 kg Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;1928985;LEGO Star Wars 75399 Myśliwiec U-Wing Rebelii;191;91;354;733;"Cechy Zalecany wiek: 8 lat+ Instrukcja: Tak Ilość elementów: 594 Liczba minifigurek do zabawy: 4 szt. Seria: Star Wars™ Waga i rozmiary Głębokość produktu: 410 mm Szerokość produktu: 160 mm Wysokość produktu: 90 mm Dane opakowania Waga wraz z opakowaniem: 733 g Wysokość opakowania: 191 mm Szerokość opakowania: 354 mm Głębokość opakowania: 91 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 lat ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929008;LEGO NINJAGO 71828 Samochód wyścigowy Lloyda z napędem typu pull-back;190;60;260;369;"Cechy Liczba minifigurek do zabawy: 2 szt. Ilość elementów: 181 Instrukcja: Tak Zalecany wiek: 7 lat+ Seria: NINJAGO® Waga i rozmiary Szerokość produktu: 120 mm Wysokość produktu: 50 mm Głębokość produktu: 190 mm Dane opakowania Waga wraz z opakowaniem: 369 g Wysokość opakowania: 190 mm Szerokość opakowania: 260 mm Głębokość opakowania: 60 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
;1929010;LEGO NINJAGO 71830 Burzowy jeździec-mech Kaia;222;76;262;532;"Cechy Zalecany wiek: 7 lat+ Ilość elementów: 333 Liczba minifigurek do zabawy: 3 szt. Seria: NINJAGO® Instrukcja: Tak Waga i rozmiary Wysokość produktu: 140 mm Dane opakowania Waga wraz z opakowaniem: 532 g Szerokość opakowania: 262 mm Głębokość opakowania: 76 mm Wysokość opakowania: 222 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1929013;LEGO MARVEL SUPER HEROES 76309 Spider-Man kontra muscle car Venoma;191;61;262;362;"Cechy Zalecany wiek: 7 lat+ Seria: Marvel Instrukcja: Tak Ilość elementów: 254 Liczba minifigurek do zabawy: 3 szt. Waga i rozmiary Wysokość produktu: 40 mm Szerokość produktu: 70 mm Głębokość produktu: 200 mm Dane opakowania Wysokość opakowania: 191 mm Szerokość opakowania: 262 mm Głębokość opakowania: 61 mm Waga wraz z opakowaniem: 362 g Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929015;LEGO Harry Potter 76453 Dwór Malfoyów;375;90;476;;"Cechy Ilość elementów: 1601 Zalecany wiek: 10 lat+ Instrukcja: Tak Seria: Harry Potter™ Liczba minifigurek do zabawy: 9 szt. Waga i rozmiary Szerokość produktu: 300 mm Głębokość produktu: 170 mm Wysokość produktu: 310 mm Dane opakowania Szerokość opakowania: 476 mm Waga wraz z opakowaniem: 2,05 kg Głębokość opakowania: 90 mm Wysokość opakowania: 375 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929024;LEGO City 60423 Tramwaj miejski ze stacją;280;75;540;;"Cechy Liczba minifigurek do zabawy: 6 szt. Ilość elementów: 811 Zalecany wiek: 7 lat+ Instrukcja: Tak Seria: City Waga i rozmiary Szerokość produktu: 50 mm Wysokość produktu: 100 mm Głębokość produktu: 530 mm Dane opakowania Waga wraz z opakowaniem: 1,59 kg Wysokość opakowania: 280 mm Szerokość opakowania: 540 mm Głębokość opakowania: 75 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929025;LEGO Star Wars 75389 Mroczny Sokół Millennium;373;110;476;;"Cechy Liczba minifigurek do zabawy: 6 szt. Ilość elementów: 1579 Zalecany wiek: 10 lat+ Seria: Star Wars™ Instrukcja: Tak Waga i rozmiary Szerokość produktu: 320 mm Głębokość produktu: 430 mm Wysokość produktu: 120 mm Dane opakowania Głębokość opakowania: 110 mm Szerokość opakowania: 476 mm Waga wraz z opakowaniem: 2,53 kg Wysokość opakowania: 373 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Zachowaj opakowanie, ponieważ zawiera ważne informacje."
;1929026;LEGO Star Wars 75398 C-3PO;452;68;278;;"Cechy Liczba minifigurek do zabawy: 1 szt. Zalecany wiek: 18 lat+ Ilość elementów: 1138 Instrukcja: Tak Seria: Star Wars™ Waga i rozmiary Wysokość produktu: 380 mm Dane opakowania Waga wraz z opakowaniem: 1,36 kg Szerokość opakowania: 278 mm Wysokość opakowania: 452 mm Głębokość opakowania: 68 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929029;LEGO Speed Champions 76934 Supersamochód Ferrari F40;141;72;262;332;"Cechy Ilość elementów: 318 Instrukcja: Tak Seria: Speed Champions Zalecany wiek: 9 lat+ Liczba minifigurek do zabawy: 1 szt. Waga i rozmiary Głębokość produktu: 150 mm Szerokość produktu: 80 mm Wysokość produktu: 40 mm Dane opakowania Wysokość opakowania: 141 mm Głębokość opakowania: 72 mm Waga wraz z opakowaniem: 332 g Szerokość opakowania: 262 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Używać pod nadzorem osoby dorosłej. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929031;LEGO Technic 42173 Szary hipersamochód Koenigsegg Jesko Absolut;260;70;380;995;"Cechy Instrukcja: Tak Zalecany wiek: 10 lat+ Ilość elementów: 801 Seria: Technic Waga i rozmiary Szerokość produktu: 130 mm Głębokość produktu: 280 mm Wysokość produktu: 80 mm Dane opakowania Szerokość opakowania: 380 mm Wysokość opakowania: 260 mm Waga wraz z opakowaniem: 995 g Głębokość opakowania: 70 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Używać pod nadzorem osoby dorosłej. Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami."
;1929033;LEGO Technic 42177 Mercedes-Benz G 500 PROFESSIONAL Line;378;132;555;;"Cechy Instrukcja: Tak Ilość elementów: 2891 Seria: Technic Zalecany wiek: 18 lat+ Waga i rozmiary Głębokość produktu: 430 mm Szerokość produktu: 200 mm Wysokość produktu: 220 mm Dane opakowania Waga wraz z opakowaniem: 3,88 kg Wysokość opakowania: 378 mm Szerokość opakowania: 555 mm Głębokość opakowania: 132 mm Ostrzeżenie bezpieczeństwa Ostrzeżenia Zachowaj opakowanie, ponieważ zawiera ważne informacje. Nieodpowiednie dla dzieci poniżej 3 roku życia ze względu na ryzyko zadławienia małymi elementami. Używać pod nadzorem osoby dorosłej."
